,id,Locality,Type of property,Subtype of property,Type of sale,Fully equipped kitchen,Fireplace,Terrace,Garden,Garden area,Surface of the land,Surface area of the plot of land,Swimming pool,State of the building,Compound Listing,Price,Number of rooms,Living Area,Furnished,Terrace area,Number of facades
4784,20290011,1050,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,425000.0,2.0,91.28571428571429,0.0,17.04081632653061,2.0
4785,20218924,2300,APARTMENT,APARTMENT,residential_sale,0,0,0,1,200.0,200.0,0.0,0,TO_RENOVATE,single,199000.0,2.0,82.45649179917366,0.0,6.380995875686998,3.0
4786,10827919,8800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,239000.0,2.0,83.96882433955177,0.0,10.993371257850029,3.0
4787,11391942,2100,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,1,155.0,155.0,0.0,0,TO_RENOVATE,single,280000.0,2.0,89.77012645549017,0.0,15.353828486067872,3.0
4788,20153927,8540,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,369000.0,2.0,101.1986978840616,0.0,9.496685628925016,3.0
4789,11470924,8300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,590000.0,2.0,78.0,0.0,4.0,2.0
4790,20181539,9000,APARTMENT,APARTMENT,residential_sale,1,0,1,1,35.0,35.0,0.0,0,UNKNOWN,single,310000.0,4.0,99.39709640108927,0.0,12.697163143590329,3.0
4791,20244914,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,260000.0,2.0,96.51233254037811,0.0,11.387885586244664,3.0
4792,20165105,1150,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,699000.0,2.0,99.75,0.0,12.0,2.0
4793,20258224,1000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,364000.0,2.0,87.19924043236927,0.0,11.134971378777687,3.0
4794,20312192,8370,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,289000.0,2.0,93.34155502691874,0.0,12.496685628925016,3.0
4795,20311542,2170,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,259000.0,2.0,98.69600600976587,0.0,13.714416198489563,2.0
4796,20178584,2170,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,169000.0,2.0,107.0,0.0,19.5,3.0
4797,11281217,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,TO_RENOVATE,single,199000.0,2.0,82.45649179917366,0.0,6.380995875686998,3.0
4798,20124822,9050,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,225000.0,2.0,93.99674471015399,0.0,11.741714072312536,3.0
4799,11455318,8380,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,265000.0,1.0,93.56817328158256,0.0,9.741714072312536,3.0
4800,20118961,9000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,315000.0,3.0,95.25,0.0,17.714285714285715,2.0
4801,20224922,9080,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,448000.0,1.0,83.0,0.0,20.0,2.0
4802,20192226,1190,APARTMENT,DUPLEX,residential_sale,1,1,1,0,0.0,0.0,0.0,0,AS_NEW,single,599000.0,2.0,73.33333333333333,0.0,6.0,2.0
4803,20308245,4500,APARTMENT,APARTMENT,residential_sale,1,0,1,1,50.0,50.0,0.0,0,AS_NEW,single,285000.0,2.0,103.65518968323525,0.0,9.387885586244664,3.0
4804,20270206,1853,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,225000.0,2.0,93.99674471015399,0.0,11.741714072312536,3.0
4805,20210134,1030,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,275000.0,2.0,94.19544259421559,0.0,12.238399701237553,3.0
4806,20293255,1000,APARTMENT,DUPLEX,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,460000.0,2.0,93.0,0.0,16.0,2.0
4807,20203749,2140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,195000.0,1.0,100.0488606485539,0.0,21.55959992530939,2.0
4808,20305047,2610,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,269000.0,2.0,93.85388756729685,0.0,13.027428358026823,3.0
4809,11303272,9660,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,157500.0,2.0,121.89099596035494,1.0,15.982552353037375,3.0
4810,20229325,1070,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,199000.0,1.0,97.88180793789908,0.0,13.347199743917901,3.0
4811,11216550,8420,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,229000.0,2.0,95.13029506281039,0.0,9.492266467491701,3.0
4812,20130239,8670,APARTMENT,SERVICE_FLAT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,259000.0,1.0,114.0325737657026,0.0,22.373066616872922,3.0
4813,20088203,8500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_RENOVATE,single,450000.0,3.0,94.2,0.0,15.6,3.0
4814,20025481,8300,APARTMENT,FLAT_STUDIO,residential_sale,0,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,295000.0,0.0,64.0,0.0,8.0,3.0
4815,10058245,8300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,625000.0,2.0,104.19047619047619,0.0,1.8095238095238095,3.0
4816,20284625,2000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,380000.0,1.0,85.0,0.0,23.0,2.0
4817,20236860,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,249000.0,2.0,98.29535495179665,0.0,20.5647998292786,3.0
4818,20276913,1932,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,375000.0,2.0,117.71428571428571,0.0,16.428571428571427,3.0
4819,20148173,1030,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,295000.0,2.0,92.62726931263303,0.0,13.21097134321073,3.0
4820,20301156,1081,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,219000.0,2.0,96.45649179917366,0.0,10.605485671605365,3.0
4821,20263566,9300,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,279000.0,2.0,107.95379992487793,0.0,8.639542771782159,3.0
4822,20274462,1081,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,315000.0,2.0,98.5993489420308,0.0,9.605485671605365,2.0
4823,20307314,1370,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,125000.0,1.0,67.0,0.0,11.5,2.0
4824,20307654,2100,APARTMENT,APARTMENT,residential_sale,0,0,0,1,170.0,170.0,0.0,0,GOOD,single,359000.0,2.0,100.08376111180668,0.0,7.959314157673235,3.0
4825,20094526,1400,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,190000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
4826,20024243,8670,APARTMENT,SERVICE_FLAT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,275000.0,1.0,114.4,0.0,24.82857142857143,3.0
4827,20040952,8430,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,410000.0,2.0,113.66666666666667,0.0,0.0,2.0
4828,20192409,1150,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,525000.0,3.0,95.07488068097373,0.0,12.020952098354979,3.0
4829,20272028,1030,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_RENOVATE,single,210000.0,2.0,79.71428571428571,0.0,8.204081632653061,2.0
4830,20304807,2020,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,249000.0,2.0,98.29535495179665,0.0,20.5647998292786,3.0
4831,20269808,3550,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,265000.0,2.0,95.82596719669462,0.0,11.279085543564316,3.0
4832,20276213,4000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,187000.0,2.0,81.63125044642226,0.0,10.115033084798066,3.0
4833,20255520,2930,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,279000.0,2.0,107.95379992487793,0.0,8.639542771782159,3.0
4834,20271549,9700,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,259000.0,2.0,98.69600600976587,0.0,13.714416198489563,2.0
4835,20255183,1000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,175000.0,1.0,81.0,0.0,2.678571428571429,2.0
4836,20200041,1120,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,232000.0,1.0,63.0,0.0,19.0,2.0
4837,20315822,4040,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,310000.0,3.0,101.3477212971078,0.0,12.869199850618777,3.0
4838,20306471,8820,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,159000.0,1.0,96.0,0.0,9.0,2.0
4839,10677494,1190,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_RENOVATE,single,135000.0,1.0,90.5,0.0,19.0,4.0
4840,20185087,1082,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,TO_RENOVATE,single,169000.0,1.0,84.0,0.0,23.333333333333332,3.0
4841,10929259,8450,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,179000.0,2.0,115.66666666666667,0.0,5.9523809523809526,2.0
4842,20120478,4020,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,219000.0,2.0,96.45649179917366,0.0,10.605485671605365,3.0
4843,20074233,1080,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,235000.0,2.0,100.39739576812319,0.0,11.421942686421458,3.0
4844,20147425,1800,APARTMENT,SERVICE_FLAT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,199000.0,1.0,97.88180793789908,0.0,13.347199743917901,3.0
4845,20215926,9700,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,215000.0,2.0,81.25110805058219,0.0,10.427383768853733,3.0
4846,10084275,1000,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,299000.0,2.0,104.08376111180668,0.0,12.245028443387524,2.0
4847,20241350,2830,APARTMENT,TRIPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,339000.0,4.0,93.10660753097204,0.0,12.013153898747818,3.0
4848,20320344,1081,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,149000.0,1.0,49.5,0.0,5.5,2.0
4849,20275798,1080,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,235000.0,3.0,113.5977212971078,0.0,13.619199850618775,2.0
4850,20286710,2000,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,1,70.0,70.0,0.0,0,AS_NEW,single,379000.0,1.0,83.42858420255622,0.0,19.673500995883455,3.0
4851,20258713,2000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,399000.0,2.0,92.57142857142857,0.0,5.428571428571429,3.0
4852,20256293,1030,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,299000.0,2.0,104.08376111180668,0.0,12.245028443387524,2.0
4853,10372740,1070,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,199990.0,2.0,96.67100989669655,0.0,11.646100306400117,3.0
4854,20233485,2060,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,225000.0,2.0,93.99674471015399,0.0,11.741714072312536,3.0
4855,20142984,2140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,240000.0,2.0,78.0977212971078,0.0,9.619199850618775,2.0
4856,11211806,1040,APARTMENT,FLAT_STUDIO,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,275000.0,1.0,114.4,0.0,24.82857142857143,3.0
4857,20110606,1030,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,340000.0,2.0,91.28245899586828,0.0,11.170285500883965,3.0
4858,20222519,8300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,549000.0,2.0,109.0,0.0,0.0,2.0
4859,20080902,8300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,649000.0,3.0,130.0,0.0,17.0,2.0
4860,20317800,2140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,185000.0,3.0,85.0,0.0,6.5,2.0
4861,20320298,1000,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,365000.0,2.0,90.68311005383748,0.0,11.707656972135746,3.0
4862,20320192,1000,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,280000.0,1.0,77.14285714285714,0.0,0.0,2.0
4863,20320184,1000,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,367000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
4864,20320651,1000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,428000.0,2.0,85.08686111637982,0.0,17.95388085741365,2.0
4865,20318344,1080,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,291500.0,1.0,144.5,0.0,14.5,2.0
4866,20318349,1080,APARTMENT,PENTHOUSE,residential_sale,1,0,1,1,20.0,20.0,0.0,0,AS_NEW,compound,385500.0,2.0,88.5,0.0,2.5,2.0
4867,20320237,1000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,374000.0,2.0,97.5,0.0,15.5,3.0
4868,20320731,2140,APARTMENT,TRIPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,289900.0,3.0,94.38495557595304,0.0,11.308299722344788,3.0
4869,20315746,1190,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,329042.0,2.0,93.0,0.0,24.0,2.0
4870,20307308,8434,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,225000.0,1.0,108.5993489420308,0.0,20.60548567160536,2.0
4871,20307319,8434,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,390000.0,2.0,88.71428571428571,0.0,12.714285714285714,3.0
4872,20319531,8500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,199000.0,1.0,97.88180793789908,0.0,13.347199743917901,3.0
4873,20302846,8600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,285511.0,2.0,100.8586738889333,0.0,8.474685684083529,3.0
4874,20302343,1082,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,290000.0,2.0,89.51233254037811,0.0,8.612375382163034,3.0
4875,20315316,8580,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,359000.0,3.0,96.5977212971078,0.0,6.1191998506187755,3.0
4876,20300259,9800,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,235000.0,1.0,74.34155502691874,0.0,9.21097134321073,3.0
4877,20300344,9800,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,420000.0,3.0,59.0,0.0,0.0,2.0
4878,20320332,1060,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,525000.0,1.0,114.17082171354164,0.0,7.29933875815298,3.0
4879,20297198,9230,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,340000.0,1.0,88.0977212971078,0.0,12.119199850618775,3.0
4880,20319536,8870,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,299000.0,3.0,88.42531613872542,0.0,10.455999786598252,3.0
4881,20314855,9940,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,215000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
4882,20318324,8680,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,340689.0,2.0,105.23143686541194,0.0,15.53050883645209,3.0
4883,20294990,9340,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,182000.0,1.0,66.0,0.0,4.0,2.0
4884,20294985,9340,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,305000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
4885,20294984,9340,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,332000.0,3.0,97.89726984160615,0.0,10.4919792343399,2.0
4886,20294998,9340,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,340000.0,3.0,101.3477212971078,0.0,11.119199850618775,2.0
4887,20316934,2640,APARTMENT,DUPLEX,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,335000.0,2.0,95.82596719669462,0.0,16.99337125785003,3.0
4888,20297717,1180,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_RENOVATE,single,235000.0,1.0,74.34155502691874,0.0,9.21097134321073,3.0
4889,20295033,1180,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,499000.0,3.0,75.33333333333333,0.0,6.0,2.0
4890,20302440,1040,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,345000.0,2.0,95.28245899586828,0.0,15.027428358026825,3.0
4891,20296903,2160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,209000.0,2.0,89.0977212971078,0.0,15.119199850618775,3.0
4892,20311117,9000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,398000.0,1.0,94.09851061656919,0.0,12.218824916864053,3.0
4893,20305666,2660,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,339000.0,2.0,105.71103042443971,0.0,13.272326317210497,3.0
4894,20316694,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,289000.0,3.0,55.0,0.0,7.0,2.0
4895,20307965,2600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,265000.0,2.0,95.82596719669462,0.0,11.279085543564316,3.0
4896,20317345,8400,APARTMENT,PENTHOUSE,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,549000.0,3.0,97.0,0.0,25.0,3.0
4897,20317418,2100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,305000.0,2.0,100.39739576812319,0.0,11.136228400707171,3.0
4898,20312851,3000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,485000.0,3.0,101.5,0.0,15.5,2.0
4899,20307477,9050,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,225000.0,2.0,93.99674471015399,0.0,11.741714072312536,3.0
4900,20287874,8570,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,317130.0,2.0,81.50248760298325,0.0,10.012918201803997,3.0
4901,20287852,8570,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,434384.0,3.0,89.89095866386681,0.0,14.079946904356111,3.0
4902,20297481,2000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,349000.0,2.0,100.99674471015399,0.0,12.741714072312536,3.0
4903,20315519,6880,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,239900.0,2.0,90.7988606485539,0.0,13.809599925309389,3.0
4904,20296493,2060,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,265000.0,2.0,95.82596719669462,0.0,11.279085543564316,3.0
4905,20319521,8800,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,179000.0,2.0,115.66666666666667,0.0,5.9523809523809526,2.0
4906,20276848,1210,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,389000.0,2.0,96.33333333333333,0.0,6.666666666666667,2.0
4907,20208702,1140,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,319000.0,1.0,98.2988606485539,0.0,12.559599925309389,2.0
4908,20156468,1180,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,272000.0,1.0,83.0977212971078,0.0,6.1191998506187755,2.0
4909,20156473,1180,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,490000.0,3.0,102.0,0.0,0.0,3.0
4910,20274594,1210,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,330000.0,1.0,91.13029506281039,0.0,9.825599800825033,3.0
4911,20274591,1210,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,405000.0,2.0,112.6,0.0,14.4,3.0
4912,20284957,1020,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,340000.0,2.0,91.28245899586828,0.0,11.170285500883965,3.0
4913,20255375,9500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,395000.0,2.0,84.28571428571429,0.0,6.857142857142857,2.0
4914,20242146,8370,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,436000.0,2.0,94.16007821151972,0.0,12.259551752921537,3.0
4915,20235181,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,521000.0,4.0,142.49409689776573,0.0,1.9513537822827696,4.0
4916,20311884,8400,APARTMENT,TRIPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,320000.0,3.0,127.0977212971078,0.0,15.119199850618775,2.0
4917,20244182,1160,APARTMENT,FLAT_STUDIO,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,294700.0,0.0,90.79614782054458,0.0,11.052966539338334,3.0
4918,20244198,1160,APARTMENT,FLAT_STUDIO,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,315700.0,0.0,89.97086357502936,0.0,10.42591959688734,3.0
4919,20244248,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,394800.0,1.0,85.0,0.0,15.0,2.0
4920,20244197,1160,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,439900.0,1.0,80.286365331671,0.0,10.133885498899593,3.0
4921,20244228,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,522900.0,2.0,101.72559993944638,0.0,3.654585231810955,3.0
4922,20244239,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,552900.0,2.0,96.12883669316314,0.0,11.228293911757909,3.0
4923,20244196,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,565900.0,2.0,84.1707775134216,0.0,11.319771385887618,2.0
4924,20244191,1160,APARTMENT,DUPLEX,residential_sale,1,0,1,1,44.0,44.0,0.0,0,AS_NEW,compound,571900.0,2.0,107.60284820797146,0.0,7.99493397485524,3.0
4925,20244213,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,584900.0,2.0,94.79831395838909,0.0,13.061268440028215,2.0
4926,20244217,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,602900.0,2.0,96.31309445175651,0.0,14.932234247689786,3.0
4927,20244201,1160,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,609400.0,2.0,96.70306476748972,0.0,11.652569035649785,3.0
4928,20244205,1160,APARTMENT,DUPLEX,residential_sale,1,0,1,1,71.0,71.0,0.0,0,AS_NEW,compound,655100.0,3.0,92.73230355294395,0.0,13.496406482926847,3.0
4929,20244209,1160,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,690600.0,3.0,93.8296180111653,0.0,15.298465294347267,3.0
4930,20319629,9000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,single,299000.0,2.0,104.08376111180668,0.0,12.245028443387524,2.0
4931,20304703,4500,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,1,20.0,20.0,0.0,0,AS_NEW,single,250000.0,2.0,92.1986978840616,0.0,13.925257057496443,2.0
